categoryId,seriesId,seriesName,productId,productName,slug,severity,issueCode,issueMessage,imageCount
soft-seating,oando-soft-seating-series,Soft Seating Series,padora,Padora,padora,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,padora,Padora,padora,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,padora,Padora,padora,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,padora,Padora,padora,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,padora,Padora,padora,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,padora,Padora,padora,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,padora,Padora,padora,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,trion,Trion,trion,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,trion,Trion,trion,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,trion,Trion,trion,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,trion,Trion,trion,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,trion,Trion,trion,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,trion,Trion,trion,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,trion,Trion,trion,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luna,Luna,luna,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luna,Luna,luna,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luna,Luna,luna,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luna,Luna,luna,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luna,Luna,luna,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luna,Luna,luna,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luna,Luna,luna,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,armora,Armora,armora,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,armora,Armora,armora,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,armora,Armora,armora,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,armora,Armora,armora,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,armora,Armora,armora,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,armora,Armora,armora,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,armora,Armora,armora,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nuvora,Nuvora,nuvora,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nuvora,Nuvora,nuvora,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nuvora,Nuvora,nuvora,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nuvora,Nuvora,nuvora,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nuvora,Nuvora,nuvora,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nuvora,Nuvora,nuvora,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nuvora,Nuvora,nuvora,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nook,Nook,nook,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nook,Nook,nook,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nook,Nook,nook,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nook,Nook,nook,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nook,Nook,nook,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nook,Nook,nook,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,nook,Nook,nook,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,opera,Opera,opera,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,opera,Opera,opera,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,opera,Opera,opera,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,opera,Opera,opera,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,opera,Opera,opera,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,opera,Opera,opera,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,opera,Opera,opera,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,crossa,Crossa,crossa,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,crossa,Crossa,crossa,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,crossa,Crossa,crossa,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,crossa,Crossa,crossa,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,crossa,Crossa,crossa,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,crossa,Crossa,crossa,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,crossa,Crossa,crossa,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,alonzo,Alonzo,alonzo,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,alonzo,Alonzo,alonzo,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,alonzo,Alonzo,alonzo,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,alonzo,Alonzo,alonzo,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,alonzo,Alonzo,alonzo,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,alonzo,Alonzo,alonzo,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,alonzo,Alonzo,alonzo,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,spectrum,Spectrum,spectrum,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,spectrum,Spectrum,spectrum,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,spectrum,Spectrum,spectrum,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,spectrum,Spectrum,spectrum,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,spectrum,Spectrum,spectrum,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,spectrum,Spectrum,spectrum,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,spectrum,Spectrum,spectrum,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,virello,Virello,virello,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,virello,Virello,virello,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,virello,Virello,virello,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,virello,Virello,virello,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,virello,Virello,virello,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,virello,Virello,virello,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,virello,Virello,virello,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,arco,Arco,arco,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,arco,Arco,arco,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,arco,Arco,arco,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,arco,Arco,arco,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,arco,Arco,arco,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,arco,Arco,arco,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,arco,Arco,arco,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,esmor,Esmor,esmor,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,esmor,Esmor,esmor,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,esmor,Esmor,esmor,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,esmor,Esmor,esmor,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,esmor,Esmor,esmor,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,esmor,Esmor,esmor,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,esmor,Esmor,esmor,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cirq,Cirq,cirq,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cirq,Cirq,cirq,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cirq,Cirq,cirq,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cirq,Cirq,cirq,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cirq,Cirq,cirq,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cirq,Cirq,cirq,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cirq,Cirq,cirq,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,orb,Orb,orb,medium,missing_alt_text,Alt text is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,orb,Orb,orb,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,orb,Orb,orb,medium,missing_subcategory,Subcategory is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,orb,Orb,orb,medium,missing_sustainability_score,Sustainability score is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,orb,Orb,orb,medium,missing_documents,Spec sheet or brochure document is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,tectara,Tectara,tectara,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,tectara,Tectara,tectara,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,tectara,Tectara,tectara,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,tectara,Tectara,tectara,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,tectara,Tectara,tectara,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,tectara,Tectara,tectara,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,tectara,Tectara,tectara,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,velto,Velto,velto,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,velto,Velto,velto,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,velto,Velto,velto,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,velto,Velto,velto,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,velto,Velto,velto,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,velto,Velto,velto,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,velto,Velto,velto,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cocoon,Cocoon,cocoon,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cocoon,Cocoon,cocoon,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cocoon,Cocoon,cocoon,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cocoon,Cocoon,cocoon,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cocoon,Cocoon,cocoon,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cocoon,Cocoon,cocoon,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cocoon,Cocoon,cocoon,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,moon,Moon,moon,medium,missing_alt_text,Alt text is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,moon,Moon,moon,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,moon,Moon,moon,medium,missing_subcategory,Subcategory is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,moon,Moon,moon,medium,missing_sustainability_score,Sustainability score is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,moon,Moon,moon,medium,missing_documents,Spec sheet or brochure document is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,cone,Cone,cone,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cone,Cone,cone,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cone,Cone,cone,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cone,Cone,cone,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cone,Cone,cone,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cone,Cone,cone,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cone,Cone,cone,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,rattique,Rattique,rattique,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,rattique,Rattique,rattique,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,rattique,Rattique,rattique,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,rattique,Rattique,rattique,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,rattique,Rattique,rattique,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,rattique,Rattique,rattique,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,rattique,Rattique,rattique,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cove,Cove,cove,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cove,Cove,cove,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cove,Cove,cove,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cove,Cove,cove,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cove,Cove,cove,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cove,Cove,cove,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,cove,Cove,cove,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luxar,Luxar,luxar,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luxar,Luxar,luxar,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luxar,Luxar,luxar,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luxar,Luxar,luxar,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luxar,Luxar,luxar,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luxar,Luxar,luxar,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,luxar,Luxar,luxar,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,ceda,Ceda,ceda,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,ceda,Ceda,ceda,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,ceda,Ceda,ceda,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,ceda,Ceda,ceda,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,ceda,Ceda,ceda,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,ceda,Ceda,ceda,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,ceda,Ceda,ceda,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,hush,Hush,hush,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,hush,Hush,hush,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,hush,Hush,hush,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,hush,Hush,hush,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,hush,Hush,hush,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,hush,Hush,hush,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,hush,Hush,hush,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,eclips,Eclips,eclips,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,eclips,Eclips,eclips,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,eclips,Eclips,eclips,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,eclips,Eclips,eclips,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,eclips,Eclips,eclips,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,eclips,Eclips,eclips,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,eclips,Eclips,eclips,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,twig,Twig,twig,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,twig,Twig,twig,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,twig,Twig,twig,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,twig,Twig,twig,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,twig,Twig,twig,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,twig,Twig,twig,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,twig,Twig,twig,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,margas,Margas,margas,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,margas,Margas,margas,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,margas,Margas,margas,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,margas,Margas,margas,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,margas,Margas,margas,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,margas,Margas,margas,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,margas,Margas,margas,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,lura,Lura,lura,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,lura,Lura,lura,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,lura,Lura,lura,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,lura,Lura,lura,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,lura,Lura,lura,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,lura,Lura,lura,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,lura,Lura,lura,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,embrace,Embrace,embrace,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,embrace,Embrace,embrace,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,embrace,Embrace,embrace,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,embrace,Embrace,embrace,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,embrace,Embrace,embrace,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,embrace,Embrace,embrace,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,embrace,Embrace,embrace,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,halo,Halo,halo,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,halo,Halo,halo,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,halo,Halo,halo,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,halo,Halo,halo,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,halo,Halo,halo,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,halo,Halo,halo,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,halo,Halo,halo,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,relax,Relax,relax,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,relax,Relax,relax,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,relax,Relax,relax,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,relax,Relax,relax,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,relax,Relax,relax,medium,missing_subcategory,Subcategory is missing.,0
